candidate_name	family	module_variant	region_mode	top_window_k	beta_region	beta_repeat	beta_hairpin	top_k	universe_genes	truth_genes	overlap	precision	recall	expected_random	fold_enrichment	hypergeom_pvalue
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.25	1.0	200	55382	283	7	0.035	0.024734982332155476	1.0219927052110793	6.849363957597173	8.336071070400075e-05
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.25	1.0	500	55382	283	15	0.03	0.053003533568904596	2.5549817630276985	5.8708833922261485	6.048909795425084e-08
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.25	1.0	1000	55382	283	25	0.025	0.08833922261484099	5.109963526055397	4.892402826855124	1.0126274369108836e-10
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.25	1.0	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.25	1.0	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.25	1.0	200	55382	283	8	0.04	0.028268551236749116	1.0219927052110793	7.827844522968198	9.952377730381755e-06
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.25	1.0	500	55382	283	13	0.026	0.045936395759717315	2.5549817630276985	5.088098939929329	2.263464916092866e-06
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.25	1.0	1000	55382	283	21	0.021	0.07420494699646643	5.109963526055397	4.109618374558304	6.557776019294922e-08
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	100	55382	283	5	0.05	0.0176678445229682	0.5109963526055397	9.784805653710249	0.00017036480270641945
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	200	55382	283	10	0.05	0.0353356890459364	1.0219927052110793	9.784805653710249	9.909349489485255e-08
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	500	55382	283	20	0.04	0.0706713780918728	2.5549817630276985	7.827844522968198	2.2423328675702543e-12
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	1000	55382	283	30	0.03	0.10600706713780919	5.109963526055397	5.8708833922261485	1.1765666814968841e-14
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	200	55382	283	6	0.03	0.02120141342756184	1.0219927052110793	5.8708833922261485	0.0006083877960392694
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	500	55382	283	17	0.034	0.06007067137809187	2.5549817630276985	6.6536678445229684	1.2270335326470057e-09
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.25__beta_hairpin_1.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.25	1.0	1000	55382	283	29	0.029	0.10247349823321555	5.109963526055397	5.6751872791519435	7.797131919939728e-14
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.0	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.0	100	55382	283	4	0.04	0.014134275618374558	0.5109963526055397	7.827844522968198	0.0017815003051390179
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.0	200	55382	283	7	0.035	0.024734982332155476	1.0219927052110793	6.849363957597173	8.336071070400075e-05
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.0	500	55382	283	19	0.038	0.06713780918727916	2.5549817630276985	7.436452296819788	1.9422097724015814e-11
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.0	1000	55382	283	28	0.028	0.0989399293286219	5.109963526055397	5.479491166077739	4.97255620884486e-13
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.0	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.0	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.0	200	55382	283	6	0.03	0.02120141342756184	1.0219927052110793	5.8708833922261485	0.0006083877960392694
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.0	500	55382	283	15	0.03	0.053003533568904596	2.5549817630276985	5.8708833922261485	6.048909795425084e-08
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.0	1000	55382	283	30	0.03	0.10600706713780919	5.109963526055397	5.8708833922261485	1.1765666814968841e-14
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	100	55382	283	1	0.01	0.0035335689045936395	0.5109963526055397	1.9569611307420496	0.4011631126092233
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	200	55382	283	1	0.005	0.0035335689045936395	1.0219927052110793	0.9784805653710248	0.641728005101488
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	500	55382	283	2	0.004	0.007067137809187279	2.5549817630276985	0.7827844522968198	0.7259873181509241
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	1000	55382	283	6	0.006	0.02120141342756184	5.109963526055397	1.1741766784452297	0.40353963082964406
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	100	55382	283	1	0.01	0.0035335689045936395	0.5109963526055397	1.9569611307420496	0.4011631126092233
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	200	55382	283	2	0.01	0.007067137809187279	1.0219927052110793	1.9569611307420496	0.27236197757405844
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	500	55382	283	9	0.018	0.03180212014134275	2.5549817630276985	3.522530035335689	0.0011916038303980744
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.0__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.0	1000	55382	283	14	0.014	0.04946996466431095	5.109963526055397	2.7397455830388693	0.0007211734882525484
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.1	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.1	100	55382	283	4	0.04	0.014134275618374558	0.5109963526055397	7.827844522968198	0.0017815003051390179
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.1	200	55382	283	7	0.035	0.024734982332155476	1.0219927052110793	6.849363957597173	8.336071070400075e-05
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.1	500	55382	283	17	0.034	0.06007067137809187	2.5549817630276985	6.6536678445229684	1.2270335326470057e-09
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.1	1000	55382	283	30	0.03	0.10600706713780919	5.109963526055397	5.8708833922261485	1.1765666814968841e-14
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.1	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.1	100	55382	283	4	0.04	0.014134275618374558	0.5109963526055397	7.827844522968198	0.0017815003051390179
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.1	200	55382	283	8	0.04	0.028268551236749116	1.0219927052110793	7.827844522968198	9.952377730381755e-06
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.1	500	55382	283	14	0.028	0.04946996466431095	2.5549817630276985	5.479491166077739	3.8375473991945725e-07
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.1	1000	55382	283	25	0.025	0.08833922261484099	5.109963526055397	4.892402826855124	1.0126274369108836e-10
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	100	55382	283	2	0.02	0.007067137809187279	0.5109963526055397	3.913922261484099	0.09303431418815125
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	200	55382	283	5	0.025	0.0176678445229682	1.0219927052110793	4.8924028268551245	0.0037989370069228213
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	500	55382	283	8	0.016	0.028268551236749116	2.5549817630276985	3.1311378091872792	0.004483575680128182
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	1000	55382	283	14	0.014	0.04946996466431095	5.109963526055397	2.7397455830388693	0.0007211734882525484
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	50	55382	283	1	0.02	0.0035335689045936395	0.25549817630276983	3.913922261484099	0.22606460519294055
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	100	55382	283	2	0.02	0.007067137809187279	0.5109963526055397	3.913922261484099	0.09303431418815125
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	200	55382	283	3	0.015	0.01060070671378092	1.0219927052110793	2.9354416961130743	0.0835850633759181
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	500	55382	283	9	0.018	0.03180212014134275	2.5549817630276985	3.522530035335689	0.0011916038303980744
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.1__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.1	1000	55382	283	19	0.019	0.06713780918727916	5.109963526055397	3.718226148409894	1.244685888189499e-06
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.25	50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.25	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.25	200	55382	283	5	0.025	0.0176678445229682	1.0219927052110793	4.8924028268551245	0.0037989370069228213
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.25	500	55382	283	13	0.026	0.045936395759717315	2.5549817630276985	5.088098939929329	2.263464916092866e-06
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.25	1000	55382	283	25	0.025	0.08833922261484099	5.109963526055397	4.892402826855124	1.0126274369108836e-10
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.25	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.25	100	55382	283	4	0.04	0.014134275618374558	0.5109963526055397	7.827844522968198	0.0017815003051390179
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.25	200	55382	283	7	0.035	0.024734982332155476	1.0219927052110793	6.849363957597173	8.336071070400075e-05
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.25	500	55382	283	13	0.026	0.045936395759717315	2.5549817630276985	5.088098939929329	2.263464916092866e-06
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.25	1000	55382	283	22	0.022	0.07773851590106007	5.109963526055397	4.305314487632509	1.3949836144554785e-08
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	100	55382	283	7	0.07	0.024734982332155476	0.5109963526055397	13.698727915194347	9.012753656072744e-07
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	200	55382	283	11	0.055	0.038869257950530034	1.0219927052110793	10.763286219081273	8.438813864819562e-09
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	500	55382	283	16	0.032	0.05653710247349823	2.5549817630276985	6.2622756183745585	8.900603628401322e-09
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	1000	55382	283	21	0.021	0.07420494699646643	5.109963526055397	4.109618374558304	6.557776019294922e-08
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	50	55382	283	3	0.06	0.01060070671378092	0.25549817630276983	11.741766784452297	0.0021667041513411616
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	100	55382	283	3	0.03	0.01060070671378092	0.5109963526055397	5.8708833922261485	0.014832646997377635
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	200	55382	283	6	0.03	0.02120141342756184	1.0219927052110793	5.8708833922261485	0.0006083877960392694
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	500	55382	283	10	0.02	0.0353356890459364	2.5549817630276985	3.913922261484099	0.00028533899482558237
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.25__repeat_self_complementarity_minus_simple_repeat_penalty	all_context	self_complementarity_minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.25	1000	55382	283	23	0.023	0.0812720848056537	5.109963526055397	4.501010600706714	2.827906274814185e-09
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.5	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.5	100	55382	283	4	0.04	0.014134275618374558	0.5109963526055397	7.827844522968198	0.0017815003051390179
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.5	200	55382	283	7	0.035	0.024734982332155476	1.0219927052110793	6.849363957597173	8.336071070400075e-05
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.5	500	55382	283	10	0.02	0.0353356890459364	2.5549817630276985	3.913922261484099	0.00028533899482558237
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_self_complementarity	all_context	self_complementarity	inferred	20	0.0	0.5	0.5	1000	55382	283	21	0.021	0.07420494699646643	5.109963526055397	4.109618374558304	6.557776019294922e-08
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.5	50	55382	283	2	0.04	0.007067137809187279	0.25549817630276983	7.827844522968198	0.027132982367874585
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.5	100	55382	283	5	0.05	0.0176678445229682	0.5109963526055397	9.784805653710249	0.00017036480270641945
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.5	200	55382	283	7	0.035	0.024734982332155476	1.0219927052110793	6.849363957597173	8.336071070400075e-05
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.5	500	55382	283	9	0.018	0.03180212014134275	2.5549817630276985	3.522530035335689	0.0011916038303980744
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_inverted_repeat	all_context	inverted_repeat	inferred	20	0.0	0.5	0.5	1000	55382	283	20	0.02	0.0706713780918728	5.109963526055397	3.913922261484099	2.9323419008152464e-07
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	50	55382	283	5	0.1	0.0176678445229682	0.25549817630276983	19.569611307420498	5.903141865067836e-06
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	100	55382	283	8	0.08	0.028268551236749116	0.5109963526055397	15.655689045936397	5.217754481474298e-08
rbp_trace_v2_score_all_context__k_20__beta_region_0.0__beta_repeat_0.5__beta_hairpin_0.5__repeat_minus_simple_repeat_penalty	all_context	minus_simple_repeat_penalty	inferred	20	0.0	0.5	0.5	200	55382	283	14	0.07	0.04946996466431095	1.0219927052110793	13.698727915194347	3.030117683160773e-12
