seed	model_name	feature_name	coefficient	abs_coefficient
1889382247	logistic_l2	top3_motif_score	-0.2758541386951485	0.2758541386951485
1889382247	logistic_l2	top5_motif_score	-1.1424490692510776	1.1424490692510776
1889382247	logistic_l2	max_motif_score	-0.07574196466545464	0.07574196466545464
1889382247	logistic_l2	motif_positive_fraction_top3_mean	-0.15973711977535612	0.15973711977535612
1889382247	logistic_l2	top3_structure_score	0.16368766984290692	0.16368766984290692
1889382247	logistic_l2	top5_structure_score	-0.24488293047590712	0.24488293047590712
1889382247	logistic_l2	max_structure_score	0.5075102394258463	0.5075102394258463
1889382247	logistic_l2	top3_paired_probability_mean	-0.36788223634747846	0.36788223634747846
1889382247	logistic_l2	top3_fraction_high_paired	0.12742747649549074	0.12742747649549074
1889382247	logistic_l2	local_41nt_paired_mean_top3	0.6886259610982045	0.6886259610982045
1889382247	logistic_l2	local_81nt_paired_mean_top3	-0.49794031827565194	0.49794031827565194
1889382247	logistic_l2	longest_high_paired_run_max	-0.10788748286467711	0.10788748286467711
1889382247	logistic_l2	paired_run_density_top3	0.12742747649549074	0.12742747649549074
1889382247	logistic_l2	reverse_complement_kmer_pair_density_top3	-0.0845560839139579	0.0845560839139579
1889382247	logistic_l2	AU_rich_paired_density_top3	0.16581181955065935	0.16581181955065935
1889382247	logistic_l2	U_rich_paired_density_top3	-0.03806809260060999	0.03806809260060999
1889382247	logistic_l2	U_content_top3	-0.3823089936772395	0.3823089936772395
1889382247	logistic_l2	UC_content_top3	0.409747042410496	0.409747042410496
1889382247	logistic_l2	AU_content_top3	0.9296626200503009	0.9296626200503009
1889382247	logistic_l2	max_U_homopolymer_len_max	0.861679613465242	0.861679613465242
1889382247	logistic_l2	shannon_entropy_top3	0.14350715333149375	0.14350715333149375
1889382247	logistic_l2	low_complexity_score_top3	-0.14350715333147848	0.14350715333147848
1889382247	logistic_l2	UUUUUUU_count_max	-0.5229131754031318	0.5229131754031318
1889382247	logistic_l2	top_Urich_kmer_density_top3	0.24044045683064325	0.24044045683064325
1889382247	logistic_l2	n_windows	0.3638329053063673	0.3638329053063673
1889382247	logistic_l2	log1p_n_windows	-0.40002023512360985	0.40002023512360985
1889382247	logistic_l2	n_windows_bin_code	-0.029824675478826647	0.029824675478826647
1889382247	logistic_l2	n_high_score_windows_0.9	0.3541647678430872	0.3541647678430872
1889382247	logistic_l2	n_high_score_windows_0.95	-0.14901576016578108	0.14901576016578108
1889382247	logistic_l2	fraction_high_score_windows_0.9	0.4482601430192814	0.4482601430192814
1889382247	logistic_l2	fraction_high_score_windows_0.95	-0.49561327173116343	0.49561327173116343
1889382247	logistic_elasticnet	max_score	0.0	0.0
1889382247	logistic_elasticnet	top3_mean_score	0.05582082913287303	0.05582082913287303
1889382247	logistic_elasticnet	top5_mean_score	0.4391228230577089	0.4391228230577089
1889382247	logistic_elasticnet	top10_mean_score	0.10846102525547596	0.10846102525547596
