seed	candidate_name	top200_overlap	top200_fold_enrichment	top200_hypergeom_pvalue	top500_overlap	top500_hypergeom_pvalue
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	17	4.595856023183095e-12
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	21	1.9547727806466843e-16
1778277625	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_1.0	13	18.180959595959596	5.156837834697902e-13	21	1.9547727806466843e-16
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.1	14	19.57949494949495	2.3087246810897346e-14	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.25	14	19.57949494949495	2.3087246810897346e-14	26	2.014935397698134e-22
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5	17	23.77510101010101	1.308791025749298e-18	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.25	13	18.180959595959596	5.156837834697902e-13	30	1.4269440080158266e-27
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.5	15	20.9780303030303	9.54783311296878e-16	26	2.014935397698134e-22
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	21	1.9547727806466843e-16
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.5	13	18.180959595959596	5.156837834697902e-13	27	1.1092721286605223e-23
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_1.0	15	20.9780303030303	9.54783311296878e-16	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.1	8	11.188282828282828	7.102170742175267e-07	17	4.595856023183095e-12
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	17	4.595856023183095e-12
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	21	1.9547727806466843e-16
1778277625	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_1.0	13	18.180959595959596	5.156837834697902e-13	22	1.3718066144429168e-17
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.1	13	18.180959595959596	5.156837834697902e-13	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.25	14	19.57949494949495	2.3087246810897346e-14	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.5	16	22.376565656565656	3.663154997960854e-17	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.1	13	18.180959595959596	5.156837834697902e-13	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.25	14	19.57949494949495	2.3087246810897346e-14	28	5.843070877549937e-25
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.5	14	19.57949494949495	2.3087246810897346e-14	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	26	2.014935397698134e-22
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	23	9.140100293996939e-19
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.25	11	15.383888888888889	1.9865406411345842e-10	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.5	13	18.180959595959596	5.156837834697902e-13	25	3.497356615639897e-21
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_1.0	15	20.9780303030303	9.54783311296878e-16	24	5.792402431394479e-20
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.1	9	12.586818181818181	5.190545154851394e-08	17	4.595856023183095e-12
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	17	4.595856023183095e-12
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.5	10	13.985353535353536	3.3837043464144284e-09	21	1.9547727806466843e-16
1778277625	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_1.0	13	18.180959595959596	5.156837834697902e-13	23	9.140100293996939e-19
1624446027	rbp_trace_v2_score_region__beta_0.1	12	16.78242424242424	1.058738683901139e-11	24	5.792402431394479e-20
1624446027	rbp_trace_v2_score_region__beta_0.25	12	16.78242424242424	1.058738683901139e-11	24	5.792402431394479e-20
1624446027	rbp_trace_v2_score_region__beta_0.5	12	16.78242424242424	1.058738683901139e-11	24	5.792402431394479e-20
1624446027	rbp_trace_v2_score_region__beta_1.0	12	16.78242424242424	1.058738683901139e-11	24	5.792402431394479e-20
1624446027	rbp_trace_v2_score_repeat__beta_0.1	8	11.188282828282828	7.102170742175267e-07	23	9.140100293996939e-19
1624446027	rbp_trace_v2_score_repeat__beta_0.25	5	6.992676767676768	0.0008015629143630937	22	1.3718066144429168e-17
1624446027	rbp_trace_v2_score_repeat__beta_0.5	5	6.992676767676768	0.0008015629143630937	19	3.369443414552566e-14
1624446027	rbp_trace_v2_score_repeat__beta_1.0	5	6.992676767676768	0.0008015629143630937	18	4.0572419425987673e-13
1624446027	rbp_trace_v2_score_hairpin__beta_0.1	21	29.369242424242422	1.1129875748259142e-24	27	1.1092721286605223e-23
1624446027	rbp_trace_v2_score_hairpin__beta_0.25	21	29.369242424242422	1.1129875748259142e-24	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_hairpin__beta_0.5	22	30.767777777777777	2.9097363175235625e-26	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_hairpin__beta_1.0	20	27.97070707070707	4.018936094963102e-23	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1	16	22.376565656565656	3.663154997960854e-17	32	2.9605664832353527e-30
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25	20	27.97070707070707	4.018936094963102e-23	33	1.271648942131926e-31
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.5	23	32.16631313131313	7.195551545168512e-28	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_1.0	21	29.369242424242422	1.1129875748259142e-24	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.25	17	23.77510101010101	1.308791025749298e-18	32	2.9605664832353527e-30
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.5	18	25.173636363636362	4.3692581713693503e-20	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_1.0	21	29.369242424242422	1.1129875748259142e-24	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	23	9.140100293996939e-19
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	29	2.948491134187679e-26
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.5	18	25.173636363636362	4.3692581713693503e-20	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_1.0	19	26.572171717171717	1.3669937938690314e-21	29	2.948491134187679e-26
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.1	8	11.188282828282828	7.102170742175267e-07	18	4.0572419425987673e-13
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	20	2.6393664570210143e-15
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.5	12	16.78242424242424	1.058738683901139e-11	25	3.497356615639897e-21
1624446027	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_1.0	15	20.9780303030303	9.54783311296878e-16	27	1.1092721286605223e-23
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.1	16	22.376565656565656	3.663154997960854e-17	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.25	20	27.97070707070707	4.018936094963102e-23	34	5.2586766851220965e-33
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.5	23	32.16631313131313	7.195551545168512e-28	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_1.0	22	30.767777777777777	2.9097363175235625e-26	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.1	12	16.78242424242424	1.058738683901139e-11	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.25	16	22.376565656565656	3.663154997960854e-17	33	1.271648942131926e-31
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.5	20	27.97070707070707	4.018936094963102e-23	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_1.0	22	30.767777777777777	2.9097363175235625e-26	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	24	5.792402431394479e-20
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.25	13	18.180959595959596	5.156837834697902e-13	28	5.843070877549937e-25
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.5	17	23.77510101010101	1.308791025749298e-18	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_1.0	20	27.97070707070707	4.018936094963102e-23	29	2.948491134187679e-26
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.1	7	9.789747474747475	8.56673938739102e-06	18	4.0572419425987673e-13
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	19	3.369443414552566e-14
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.5	12	16.78242424242424	1.058738683901139e-11	26	2.014935397698134e-22
1624446027	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	27	1.1092721286605223e-23
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.1	17	23.77510101010101	1.308791025749298e-18	29	2.948491134187679e-26
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.25	20	27.97070707070707	4.018936094963102e-23	34	5.2586766851220965e-33
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5	23	32.16631313131313	7.195551545168512e-28	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_1.0	22	30.767777777777777	2.9097363175235625e-26	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.1	12	16.78242424242424	1.058738683901139e-11	28	5.843070877549937e-25
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.25	16	22.376565656565656	3.663154997960854e-17	36	8.050844986620319e-36
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.5	20	27.97070707070707	4.018936094963102e-23	33	1.271648942131926e-31
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_1.0	23	32.16631313131313	7.195551545168512e-28	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	25	3.497356615639897e-21
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.25	13	18.180959595959596	5.156837834697902e-13	29	2.948491134187679e-26
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.5	16	22.376565656565656	3.663154997960854e-17	32	2.9605664832353527e-30
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_1.0	20	27.97070707070707	4.018936094963102e-23	29	2.948491134187679e-26
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.1	8	11.188282828282828	7.102170742175267e-07	19	3.369443414552566e-14
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	19	3.369443414552566e-14
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_0.5	12	16.78242424242424	1.058738683901139e-11	26	2.014935397698134e-22
1624446027	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_1.0__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	29	2.948491134187679e-26
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.1	16	22.376565656565656	3.663154997960854e-17	28	5.843070877549937e-25
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.25	19	26.572171717171717	1.3669937938690314e-21	33	1.271648942131926e-31
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_0.5	22	30.767777777777777	2.9097363175235625e-26	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.1__beta_hairpin_1.0	23	32.16631313131313	7.195551545168512e-28	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.1	14	19.57949494949495	2.3087246810897346e-14	28	5.843070877549937e-25
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.25	17	23.77510101010101	1.308791025749298e-18	35	2.0953510163119623e-34
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_0.5	19	26.572171717171717	1.3669937938690314e-21	32	2.9605664832353527e-30
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.25__beta_hairpin_1.0	23	32.16631313131313	7.195551545168512e-28	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	26	2.014935397698134e-22
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_0.5	16	22.376565656565656	3.663154997960854e-17	31	6.630130730059372e-29
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_0.5__beta_hairpin_1.0	20	27.97070707070707	4.018936094963102e-23	30	1.4269440080158266e-27
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.1	9	12.586818181818181	5.190545154851394e-08	19	3.369443414552566e-14
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	20	2.6393664570210143e-15
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	26	2.014935397698134e-22
1624446027	rbp_trace_v2_score_all_context__beta_region_1.0__beta_repeat_1.0__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	29	2.948491134187679e-26
1797759645	rbp_trace_v2_score_region__beta_0.1	13	18.180959595959596	5.156837834697902e-13	19	3.369443414552566e-14
1797759645	rbp_trace_v2_score_region__beta_0.25	13	18.180959595959596	5.156837834697902e-13	18	4.0572419425987673e-13
1797759645	rbp_trace_v2_score_region__beta_0.5	13	18.180959595959596	5.156837834697902e-13	18	4.0572419425987673e-13
1797759645	rbp_trace_v2_score_region__beta_1.0	13	18.180959595959596	5.156837834697902e-13	18	4.0572419425987673e-13
1797759645	rbp_trace_v2_score_repeat__beta_0.1	7	9.789747474747475	8.56673938739102e-06	17	4.595856023183095e-12
1797759645	rbp_trace_v2_score_repeat__beta_0.25	6	8.39121212121212	8.975945120187941e-05	16	4.882974508817255e-11
1797759645	rbp_trace_v2_score_repeat__beta_0.5	6	8.39121212121212	8.975945120187941e-05	15	4.850136187818098e-10
1797759645	rbp_trace_v2_score_repeat__beta_1.0	5	6.992676767676768	0.0008015629143630937	14	4.487097238475894e-09
1797759645	rbp_trace_v2_score_hairpin__beta_0.1	17	23.77510101010101	1.308791025749298e-18	22	1.3718066144429168e-17
1797759645	rbp_trace_v2_score_hairpin__beta_0.25	17	23.77510101010101	1.308791025749298e-18	26	2.014935397698134e-22
1797759645	rbp_trace_v2_score_hairpin__beta_0.5	18	25.173636363636362	4.3692581713693503e-20	28	5.843070877549937e-25
1797759645	rbp_trace_v2_score_hairpin__beta_1.0	17	23.77510101010101	1.308791025749298e-18	26	2.014935397698134e-22
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.1	15	20.9780303030303	9.54783311296878e-16	23	9.140100293996939e-19
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.25	16	22.376565656565656	3.663154997960854e-17	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_0.5	19	26.572171717171717	1.3669937938690314e-21	26	2.014935397698134e-22
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.1__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	22	1.3718066144429168e-17
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.25	14	19.57949494949495	2.3087246810897346e-14	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_0.5	15	20.9780303030303	9.54783311296878e-16	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.25__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	17	4.595856023183095e-12
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	22	1.3718066144429168e-17
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_0.5	15	20.9780303030303	9.54783311296878e-16	26	2.014935397698134e-22
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_0.5__beta_hairpin_1.0	16	22.376565656565656	3.663154997960854e-17	25	3.497356615639897e-21
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.1	8	11.188282828282828	7.102170742175267e-07	14	4.487097238475894e-09
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	14	4.487097238475894e-09
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	19	3.369443414552566e-14
1797759645	rbp_trace_v2_score_all_context__beta_region_0.1__beta_repeat_1.0__beta_hairpin_1.0	12	16.78242424242424	1.058738683901139e-11	22	1.3718066144429168e-17
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.1	15	20.9780303030303	9.54783311296878e-16	22	1.3718066144429168e-17
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.25	16	22.376565656565656	3.663154997960854e-17	28	5.843070877549937e-25
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_0.5	19	26.572171717171717	1.3669937938690314e-21	26	2.014935397698134e-22
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.1__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	22	1.3718066144429168e-17
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.25	14	19.57949494949495	2.3087246810897346e-14	26	2.014935397698134e-22
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_0.5	16	22.376565656565656	3.663154997960854e-17	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.25__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	17	4.595856023183095e-12
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	21	1.9547727806466843e-16
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_0.5	14	19.57949494949495	2.3087246810897346e-14	26	2.014935397698134e-22
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_0.5__beta_hairpin_1.0	17	23.77510101010101	1.308791025749298e-18	26	2.014935397698134e-22
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.1	7	9.789747474747475	8.56673938739102e-06	14	4.487097238475894e-09
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.25	9	12.586818181818181	5.190545154851394e-08	14	4.487097238475894e-09
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_0.5	11	15.383888888888889	1.9865406411345842e-10	20	2.6393664570210143e-15
1797759645	rbp_trace_v2_score_all_context__beta_region_0.25__beta_repeat_1.0__beta_hairpin_1.0	13	18.180959595959596	5.156837834697902e-13	22	1.3718066144429168e-17
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.1	15	20.9780303030303	9.54783311296878e-16	21	1.9547727806466843e-16
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.25	17	23.77510101010101	1.308791025749298e-18	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_0.5	19	26.572171717171717	1.3669937938690314e-21	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.1__beta_hairpin_1.0	18	25.173636363636362	4.3692581713693503e-20	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.1	11	15.383888888888889	1.9865406411345842e-10	20	2.6393664570210143e-15
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.25	14	19.57949494949495	2.3087246810897346e-14	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_0.5	16	22.376565656565656	3.663154997960854e-17	28	5.843070877549937e-25
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.25__beta_hairpin_1.0	19	26.572171717171717	1.3669937938690314e-21	27	1.1092721286605223e-23
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.1	10	13.985353535353536	3.3837043464144284e-09	18	4.0572419425987673e-13
1797759645	rbp_trace_v2_score_all_context__beta_region_0.5__beta_repeat_0.5__beta_hairpin_0.25	12	16.78242424242424	1.058738683901139e-11	22	1.3718066144429168e-17
